id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,RightClickDisabled,PopUpWindow,IframeOrFrame,MissingTitle,ImagesOnlyInForm
890,9,8,5,171,4,3,0,0,3,0,2,1,0,22,1,1,0,1,0,0,65,51,47,0,1,1,1,1,1,0,1,0,0,0,0,0,0
891,4,0,3,151,0,0,0,0,1,0,3,2,0,50,1,0,1,0,0,0,12,22,109,0,1,0,0,0,1,0,0,0,0,0,0,0,0
892,3,0,3,64,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
893,2,0,2,36,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,13,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
894,3,1,2,99,6,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,20,72,0,0,0,0,0.057142857,0,0,0,0,0,0,0,0,0,0
895,4,1,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,25,0,0,0,0,0.5,1,1,1,0,1,0,0,0,0,0
896,2,1,1,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,6,0,0,0,0,0.875,0,1,0,0,0,0,0,0,0,0
897,3,1,4,59,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,34,0,0,0,0,0.056962025,0,1,1,0,1,0,0,0,0,0
898,1,0,5,117,15,0,0,0,0,0,0,0,0,17,1,1,0,0,1,0,15,95,0,0,0,0,0.130434783,0,1,1,0,0,0,0,1,0,0
899,3,1,1,40,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,20,0,0,0,0,0.139534884,0,1,0,0,0,0,0,0,0,0
900,2,0,1,57,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,19,31,0,0,0,0,0.842105263,0,0,0,0,0,0,0,0,0,0
901,2,0,5,86,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,61,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0
902,2,0,5,80,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,53,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
903,1,0,2,47,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23,9,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
904,3,1,3,64,0,0,0,0,1,0,0,0,0,13,1,1,0,0,0,0,26,31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
905,2,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0
906,1,0,4,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,33,0,0,0,0,0.543478261,0,1,1,1,0,0,0,1,0,0
907,4,0,5,57,0,0,0,1,0,0,0,0,0,12,1,1,1,0,0,0,15,35,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
908,2,0,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,34,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
909,1,0,5,87,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,62,0,0,0,0,0.577777778,0,0,0,0,0,0,0,1,0,0
910,4,1,3,64,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,34,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
911,1,0,3,103,10,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,20,76,0,0,0,0,0.6,0,0,0,0,0,0,0,1,0,0
912,1,0,2,66,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,41,0,0,0,0,0.194805195,0,0,0,1,0,0,0,0,0,0
913,1,0,5,61,5,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,9,45,0,0,0,0,0.154761905,0,0,0,0,0,0,0,0,0,0
914,4,1,4,64,1,1,0,0,1,0,0,0,0,3,1,0,0,0,1,0,28,29,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
915,1,0,5,48,1,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,15,26,0,0,0,0,0.384615385,0,1,0,0,0,0,0,0,0,0
916,3,1,2,49,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,13,29,0,0,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0
917,3,0,4,46,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,10,29,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
918,2,1,4,136,0,0,0,0,0,0,0,4,0,16,1,1,0,0,1,0,27,61,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0
919,1,0,2,70,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,51,0,0,0,0,0.415584416,0,1,1,0,0,0,0,0,0,0
920,1,0,3,85,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,10,68,0,0,0,0,0.37037037,0,1,0,0,0,0,0,0,0,0
921,2,0,3,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
922,3,1,3,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,28,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
923,2,0,2,66,0,0,0,0,0,0,1,0,0,10,1,0,0,0,1,0,12,22,24,0,0,0,0.43902439,0,1,0,0,0,0,0,1,0,0
924,2,0,2,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
925,1,0,7,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
926,1,0,3,47,2,0,0,0,1,0,0,0,0,9,1,1,0,0,1,0,19,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
927,2,0,2,78,0,0,0,0,3,0,2,1,0,11,1,0,0,0,1,0,15,25,30,0,0,0,0.05,0,1,0,0,0,0,0,0,0,0
928,4,1,5,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,46,0,0,0,0,0.583333333,0,1,0,0,0,0,0,1,0,1
929,3,1,6,64,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,37,0,0,0,0,0.928571429,0,1,0,0,0,0,0,1,0,0
930,3,1,1,89,0,0,0,0,0,0,3,2,0,8,1,0,0,0,0,0,20,10,51,0,0,0,0.166666667,0,1,1,1,1,0,0,0,0,0
931,1,0,3,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
932,3,1,7,85,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,22,56,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
933,2,1,2,46,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,17,15,6,0,0,0,0.520547945,0,1,1,0,0,0,0,1,0,0
934,2,0,3,75,1,0,0,0,0,0,3,2,0,8,1,1,0,0,1,0,12,27,28,0,0,0,0.023255814,0,1,1,0,0,0,0,0,0,0
935,2,1,2,45,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,25,13,0,0,0,0,0.228571429,0,1,1,0,0,0,0,1,0,0
936,4,1,7,96,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,21,68,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
937,1,0,3,37,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
938,2,0,2,120,9,0,0,0,2,0,1,0,0,8,1,1,0,0,1,0,12,81,19,0,0,0,0.114864865,0,0,0,0,0,0,0,1,0,0
939,2,1,4,41,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,15,19,0,0,0,0,0.151515152,0,0,0,0,0,0,0,0,0,0
940,4,1,1,38,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
941,1,0,4,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,21,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
942,2,1,10,113,0,0,0,0,1,0,0,0,0,22,1,1,0,0,1,0,26,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
943,2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0.285714286,0,1,0,0,0,0,0,0,0,0
944,1,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,19,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
945,4,0,3,55,0,0,0,0,2,0,1,1,0,9,1,0,1,0,0,0,12,22,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0
946,3,1,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,21,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
947,3,0,3,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,30,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
948,2,1,7,81,1,1,0,0,0,0,0,0,0,13,1,1,0,0,0,0,23,51,0,0,1,0,0.25,0,1,0,0,0,0,0,0,0,0
949,7,6,3,62,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,46,9,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
950,2,0,2,95,0,0,0,0,0,0,3,0,0,10,1,0,0,0,1,0,14,21,52,0,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0
951,4,0,4,101,2,0,0,0,0,0,0,0,0,31,1,1,1,0,0,0,13,47,33,0,2,0,0.035714286,1,1,0,0,0,0,0,1,0,0
952,3,1,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
953,1,0,5,72,5,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,11,54,0,0,0,0,0.13559322,0,1,1,1,0,0,0,0,0,0
954,3,1,3,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,24,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
955,2,0,7,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,41,0,0,0,0,0.076923077,0,1,1,0,0,0,0,0,0,0
956,2,1,2,99,3,0,0,0,7,0,0,0,0,6,1,0,0,0,1,0,19,73,0,0,0,0,0.48,0,1,0,0,0,0,0,1,0,1
957,4,1,4,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
958,3,1,3,95,6,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,21,67,0,0,0,0,0.05,0,1,0,0,0,0,0,0,0,0
959,2,1,3,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
960,1,0,2,71,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,43,0,0,0,0,0.537037037,0,1,0,0,0,0,0,1,0,0
961,1,0,5,134,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,31,96,0,0,0,0,0.139534884,0,1,0,0,0,0,0,1,0,0
962,2,1,2,38,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,19,6,5,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0
963,2,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
964,2,1,3,57,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,18,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
965,2,0,3,73,0,0,0,0,0,0,3,2,0,6,1,0,0,0,1,0,22,28,15,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0
966,3,1,3,82,5,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,28,47,0,0,0,0,0.936170213,0,1,1,1,0,0,0,1,0,0
967,3,1,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
968,3,1,4,58,0,0,0,0,0,0,1,0,0,8,1,1,0,0,0,0,17,24,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0
969,3,1,3,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
970,2,1,0,82,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,20,1,53,0,0,0,0.055555556,0,1,0,0,0,0,0,0,0,1
971,3,1,6,69,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21,36,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0
972,4,1,9,213,2,0,0,1,0,0,1,0,0,58,1,1,0,0,1,0,18,110,77,0,1,0,0,0,1,0,0,0,0,0,0,0,0
973,4,1,4,65,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
974,3,1,1,94,10,0,0,0,0,0,1,0,0,9,1,1,0,0,1,0,15,58,13,0,0,0,0.848484849,0,1,1,0,0,0,0,1,0,0
975,1,0,6,83,4,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,18,58,0,0,0,0,0.808510638,0,1,1,0,1,0,0,1,0,0
976,2,1,3,82,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
977,2,0,2,99,11,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,12,80,0,0,0,0,0.698529412,0,1,0,1,0,0,0,1,0,0
978,3,1,3,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,45,0,0,0,0,0.071428571,1,1,0,0,0,0,0,1,0,0
979,2,1,3,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
980,4,1,9,118,0,0,0,0,1,0,0,0,0,18,1,1,0,0,1,0,15,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
981,2,0,1,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,3,1,2,32,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,18,7,0,0,0,0,0.230769231,0,1,0,0,0,0,0,1,0,0
983,4,0,3,148,0,0,0,0,3,0,9,5,0,34,1,0,1,0,0,0,12,22,106,0,1,0,0,0,1,0,0,0,0,0,0,0,0
984,1,0,5,82,7,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,14,61,0,0,0,0,0.838709677,1,0,0,1,0,0,0,1,0,0
985,3,1,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,19,0,0,0,0,0.25,0,1,0,0,0,0,0,0,0,0
986,2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,13,0,0,0,0,0.636363636,0,1,0,0,0,0,0,0,0,0
987,2,0,2,81,1,0,0,0,0,0,5,4,0,3,1,0,0,0,0,0,14,15,44,0,0,0,0.060810811,0,0,0,0,0,0,0,0,0,0
988,3,1,1,59,1,1,0,0,1,0,1,0,0,3,1,0,0,0,1,0,23,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1,0,2,79,6,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,6,66,0,0,0,0,0.138888889,0,0,0,0,0,0,0,0,0,0
990,3,0,3,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26,23,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
991,2,0,3,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
992,4,1,3,64,0,0,0,0,0,0,2,1,0,2,1,1,0,0,1,0,12,28,16,0,0,1,0.066666667,0,1,0,0,0,0,0,0,0,0
993,2,0,2,52,0,0,0,0,0,0,1,0,0,6,1,0,0,0,1,0,21,14,9,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0
994,4,0,2,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,31,0,0,1,1,0.976744186,0,1,0,0,0,0,0,0,0,0
995,2,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,15,0,0,0,0,0.852941177,0,1,1,0,1,0,0,1,0,0
996,2,0,1,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,22,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
997,1,0,3,86,2,0,0,0,0,0,2,1,0,5,1,1,0,0,0,0,14,35,29,0,0,0,0.913043478,0,0,0,0,0,0,0,0,0,0
998,1,0,0,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,1,0,0,0,0,0.470588235,0,1,0,1,0,0,0,1,0,0
999,4,0,3,78,0,0,0,0,0,0,2,0,0,12,1,0,0,0,0,0,10,24,36,0,0,0,0.642857143,1,1,0,0,0,0,0,0,0,0
1000,1,0,6,59,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,15,37,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0
1001,3,1,2,40,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,22,11,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0
1002,2,1,3,104,0,0,0,0,2,0,4,3,0,12,1,0,0,0,0,0,16,26,54,0,0,0,0.052631579,0,1,0,0,0,0,0,0,0,0
1003,2,0,2,52,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,27,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1004,3,1,6,147,2,0,0,0,0,0,0,0,0,23,1,1,0,0,1,0,11,129,0,0,0,0,0.041666667,1,1,0,0,0,0,0,0,0,0
1005,1,0,4,64,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,42,0,0,0,0,0.304347826,0,1,0,0,0,0,0,0,0,0
1006,2,0,2,47,0,0,0,0,0,0,1,0,0,10,1,1,0,0,0,0,9,17,13,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1007,2,0,1,83,2,0,0,0,0,0,3,2,0,13,1,0,0,0,0,0,21,9,45,0,0,0,0.166666667,0,1,0,0,0,0,0,0,0,0
1008,4,2,6,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,42,0,0,0,0,0.076923077,0,1,1,0,0,0,0,0,0,0
1009,12,1,4,105,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,26,72,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1010,2,1,3,34,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,13,0,0,0,0,0.519230769,0,1,0,1,0,0,0,1,0,0
1011,1,0,3,60,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,13,40,0,0,0,0,0.153846154,0,1,0,0,0,0,0,1,0,0
1012,3,1,2,47,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,23,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1013,2,0,2,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,14,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0
1014,3,0,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1015,4,1,8,109,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,21,81,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1016,3,1,4,54,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,28,0,0,0,0,0.18,0,1,0,0,0,0,0,0,0,0
1017,3,1,1,45,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,24,14,0,0,0,0,0.5,0,1,0,1,0,0,0,0,0,0
1018,2,0,5,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,38,0,0,0,0,0.076923077,0,1,1,0,0,0,0,0,0,0
1019,2,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1020,3,1,1,68,4,0,0,0,2,0,0,0,0,11,1,1,0,0,1,0,12,49,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0
1021,2,0,2,50,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,21,22,0,0,0,0,0.433333333,0,1,0,0,0,0,0,1,0,0
1022,2,1,2,59,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1023,3,1,2,36,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,11,18,0,0,0,0,0.298245614,0,0,0,0,0,0,0,0,0,0
1024,6,2,5,73,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1025,3,0,4,87,1,0,0,0,0,4,0,0,0,12,1,1,0,0,1,0,20,60,0,0,0,0,0.16,0,1,1,0,0,0,0,0,0,0
1026,2,1,4,51,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1027,2,1,5,84,0,0,0,0,0,3,0,0,0,8,1,1,0,0,1,0,22,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1028,2,0,2,84,0,0,0,0,0,0,3,2,0,3,1,1,0,0,1,0,19,26,31,0,0,0,0.096153846,0,0,0,0,0,0,0,0,0,0
1029,2,1,7,91,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,18,66,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1030,2,1,2,77,1,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,19,10,40,0,0,0,0.333333333,1,1,0,0,0,0,0,0,0,0
1031,5,1,11,144,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,122,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1032,3,1,2,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1033,3,1,3,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1034,4,2,2,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,25,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1035,3,2,5,65,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,22,36,0,0,0,0,0.963636364,1,1,1,0,0,0,0,1,0,1
1036,3,0,7,96,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1037,3,1,1,43,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,18,9,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1038,1,0,7,85,5,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,13,65,0,0,0,0,0.081632653,0,0,0,0,0,0,0,0,0,0
1039,2,1,2,58,4,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,15,36,0,0,0,0,0.97826087,1,0,0,0,0,0,0,0,0,0
1040,3,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,27,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1041,3,1,4,68,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,21,40,0,0,0,0,0.677419355,0,1,1,0,1,0,0,0,0,0
1042,2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0.57,0,1,1,0,1,0,0,1,0,0
1043,1,0,5,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,26,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1044,4,0,3,111,0,0,0,0,2,0,7,6,0,9,1,0,1,0,0,0,12,22,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1045,2,1,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0.642857143,0,1,1,0,1,0,0,0,0,0
1046,4,1,9,135,1,0,0,1,0,0,0,0,0,24,1,1,0,0,1,0,18,110,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1047,2,0,2,48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21,20,0,0,0,0,0.08,0,1,0,0,0,0,0,0,0,0
1048,2,1,3,57,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,23,17,9,0,0,0,0.125,0,1,0,0,0,0,0,0,0,0
1049,2,1,3,99,4,0,0,0,2,0,3,2,0,23,1,0,0,0,1,0,17,20,54,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0,0
1050,3,1,4,73,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,10,56,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1051,2,1,5,76,7,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,24,45,0,0,0,0,0.618181818,0,1,1,0,1,0,0,1,0,1
1052,1,0,5,93,2,0,0,0,2,0,3,2,0,14,1,1,0,0,1,0,15,26,44,0,0,0,1,1,1,1,0,0,0,0,1,0,0
1053,4,0,4,89,2,0,0,0,0,0,0,0,0,21,1,1,1,0,0,0,13,34,34,0,2,0,0.035714286,1,1,0,0,0,0,0,1,0,0
1054,2,0,2,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,23,0,0,0,0,0.666666667,1,1,0,0,0,0,0,0,0,0
1055,2,0,4,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1056,4,0,4,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17,29,4,0,0,0,0.642857143,1,1,0,0,0,0,0,0,0,0
1057,2,0,5,69,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,46,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1058,2,1,3,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1059,1,0,3,81,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,58,0,0,0,0,0.3,0,1,0,0,0,0,0,1,0,0
1060,3,2,4,109,5,4,0,0,0,0,0,0,0,25,1,1,0,1,1,0,57,45,0,0,0,0,0.090909091,0,1,1,0,0,1,0,1,0,0
1061,2,1,2,122,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,13,80,21,0,0,0,0.057142857,0,1,1,0,1,0,0,0,0,0
1062,2,1,4,61,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,29,25,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
1063,2,0,2,80,1,0,0,0,2,0,2,1,0,15,1,0,0,0,0,0,19,20,33,0,0,0,0.355555556,0,1,1,1,0,0,0,1,0,0
